period,province,district,data_type,count
2018-08-01,Lusaka,Chilanga,Tested,2688
2018-08-01,Lusaka,Chirundu,Clinical,1
2018-08-01,Lusaka,Chirundu,Confirmed,34
2018-08-01,Lusaka,Chirundu,Confirmed_Passive_CHW,30
2018-08-01,Lusaka,Chirundu,Tested,1262
2018-08-01,Lusaka,Chirundu,Tested_Passive_CHW,334
2018-08-01,Lusaka,Chongwe,Clinical,53
2018-08-01,Lusaka,Chongwe,Confirmed,175
2018-08-01,Lusaka,Chongwe,Tested,4263
2018-08-01,Lusaka,Kafue,Clinical,49
2018-08-01,Lusaka,Kafue,Confirmed,77
2018-08-01,Lusaka,Kafue,Confirmed_Passive_CHW,8
2018-08-01,Lusaka,Kafue,Tested,2296
2018-08-01,Lusaka,Kafue,Tested_Passive_CHW,143
2018-08-01,Lusaka,Luangwa,Clinical,9
2018-08-01,Lusaka,Luangwa,Confirmed,293
2018-08-01,Lusaka,Luangwa,Tested,2008
2018-08-01,Lusaka,Lusaka,Clinical,961
2018-08-01,Lusaka,Lusaka,Confirmed,683
2018-08-01,Lusaka,Lusaka,Tested,17903
2018-08-01,Lusaka,Rufunsa,Clinical,1
2018-08-01,Lusaka,Rufunsa,Confirmed,727
2018-08-01,Lusaka,Rufunsa,Tested,4924
2018-08-01,Muchinga,Chama,Clinical,702
2018-08-01,Muchinga,Chama,Confirmed,4622
2018-08-01,Muchinga,Chama,Tested,9819
2018-08-01,Muchinga,Chinsali,Clinical,35
2018-08-01,Muchinga,Chinsali,Confirmed,2589
2018-08-01,Muchinga,Chinsali,Tested,4723
2018-08-01,Muchinga,Isoka,Clinical,22
2018-08-01,Muchinga,Isoka,Confirmed,3878
2018-08-01,Muchinga,Isoka,Tested,7118
2018-08-01,Muchinga,Kanchibiya,Clinical,9
2018-08-01,Muchinga,Kanchibiya,Confirmed,1264
2018-08-01,Muchinga,Kanchibiya,Tested,3398
2018-08-01,Muchinga,Lavushimanda,Clinical,296
2018-08-01,Muchinga,Lavushimanda,Confirmed,525
2018-08-01,Muchinga,Lavushimanda,Tested,1653
2018-08-01,Muchinga,Mafinga,Confirmed,946
2018-08-01,Muchinga,Mafinga,Tested,2914
2018-08-01,Muchinga,Mpika,Clinical,63
2018-08-01,Muchinga,Mpika,Confirmed,1687
2018-08-01,Muchinga,Mpika,Tested,5613
2018-08-01,Muchinga,Nakonde,Confirmed,779
2018-08-01,Muchinga,Nakonde,Tested,2316
2018-08-01,Muchinga,Shiwang'andu,Clinical,4
2018-08-01,Muchinga,Shiwang'andu,Confirmed,1387
2018-08-01,Muchinga,Shiwang'andu,Tested,4082
2018-08-01,Northern,Chilubi,Clinical,128
2018-08-01,Northern,Chilubi,Confirmed,2661
2018-08-01,Northern,Chilubi,Tested,4583
2018-08-01,Northern,Kaputa,Confirmed,3068
2018-08-01,Northern,Kaputa,Tested,5260
2018-08-01,Northern,Kasama,Clinical,19
2018-08-01,Northern,Kasama,Confirmed,3860
2018-08-01,Northern,Kasama,Tested,12420
2018-08-01,Northern,Lunte,Confirmed,628
2018-08-01,Northern,Lunte,Tested,1674
2018-08-01,Northern,Lupososhi,Confirmed,941
2018-08-01,Northern,Lupososhi,Tested,1804
2018-08-01,Northern,Luwingu,Clinical,3
2018-08-01,Northern,Luwingu,Confirmed,1745
2018-08-01,Northern,Luwingu,Tested,4606
2018-08-01,Northern,Mbala,Clinical,7
2018-08-01,Northern,Mbala,Confirmed,1724
2018-08-01,Northern,Mbala,Tested,4254
2018-08-01,Northern,Mporokoso,Confirmed,517
2018-08-01,Northern,Mporokoso,Tested,1548
2018-08-01,Northern,Mpulungu,Clinical,9
2018-08-01,Northern,Mpulungu,Confirmed,1364
2018-08-01,Northern,Mpulungu,Tested,4339
2018-08-01,Northern,Mungwi,Clinical,14
2018-08-01,Northern,Mungwi,Confirmed,3206
2018-08-01,Northern,Mungwi,Tested,6807
2018-08-01,Northern,Nsama,Clinical,4
2018-08-01,Northern,Nsama,Confirmed,1953
2018-08-01,Northern,Nsama,Tested,4144
2018-08-01,Northern,Senga,Confirmed,1657
2018-08-01,Northern,Senga,Tested,4959
2018-08-01,Northwestern,Chavuma,Clinical,40
2018-08-01,Northwestern,Chavuma,Confirmed,1043
2018-08-01,Northwestern,Chavuma,Tested,2225
2018-08-01,Northwestern,Ikelenge,Clinical,3
2018-08-01,Northwestern,Ikelenge,Confirmed,1084
2018-08-01,Northwestern,Ikelenge,Tested,3703
2018-08-01,Northwestern,Kabompo,Clinical,5
2018-08-01,Northwestern,Kabompo,Confirmed,593
2018-08-01,Northwestern,Kabompo,Tested,3294
2018-08-01,Northwestern,Kalumbila,Clinical,421
2018-08-01,Northwestern,Kalumbila,Confirmed,3006
2018-08-01,Northwestern,Kalumbila,Tested,10905
2018-08-01,Northwestern,Kasempa,Clinical,153
2018-08-01,Northwestern,Kasempa,Confirmed,1440
2018-08-01,Northwestern,Kasempa,Confirmed_Passive_CHW,69
2018-08-01,Northwestern,Kasempa,Tested,4441
2018-08-01,Northwestern,Kasempa,Tested_Passive_CHW,300
2018-08-01,Northwestern,Manyinga,Clinical,90
2018-08-01,Northwestern,Manyinga,Confirmed,1175
2018-08-01,Northwestern,Manyinga,Tested,4636
2018-08-01,Northwestern,Mufumbwe,Clinical,1
2018-08-01,Northwestern,Mufumbwe,Confirmed,838
2018-08-01,Northwestern,Mufumbwe,Tested,5522
2018-08-01,Northwestern,Mushindamo,Confirmed,1094
2018-08-01,Northwestern,Mushindamo,Tested,3531
2018-08-01,Northwestern,Mwinilunga,Clinical,294
2018-08-01,Northwestern,Mwinilunga,Confirmed,2181
2018-08-01,Northwestern,Mwinilunga,Tested,3298
2018-08-01,Northwestern,Solwezi,Clinical,292
2018-08-01,Northwestern,Solwezi,Confirmed,1977
2018-08-01,Northwestern,Solwezi,Tested,11936
2018-08-01,Northwestern,Zambezi,Clinical,76
2018-08-01,Northwestern,Zambezi,Confirmed,3419
2018-08-01,Northwestern,Zambezi,Tested,8118
2018-08-01,Southern,Chikankata,Confirmed,3
2018-08-01,Southern,Chikankata,Confirmed_Passive_CHW,10
2018-08-01,Southern,Chikankata,Tested,1016
2018-08-01,Southern,Chikankata,Tested_Passive_CHW,481
2018-08-01,Southern,Choma,Confirmed,30
2018-08-01,Southern,Choma,Confirmed_Passive_CHW,5
2018-08-01,Southern,Choma,Tested,2399
2018-08-01,Southern,Choma,Tested_Passive_CHW,1393
2018-08-01,Southern,Gwembe,Clinical,4
2018-08-01,Southern,Gwembe,Confirmed,257
2018-08-01,Southern,Gwembe,Confirmed_Passive_CHW,394
2018-08-01,Southern,Gwembe,Tested,2350
2018-08-01,Southern,Gwembe,Tested_Passive_CHW,1279
2018-08-01,Southern,Kalomo,Confirmed,38
2018-08-01,Southern,Kalomo,Confirmed_Passive_CHW,27
2018-08-01,Southern,Kalomo,Tested,2006
2018-08-01,Southern,Kalomo,Tested_Passive_CHW,1638
2018-08-01,Southern,Kazungula,Clinical,2
2018-08-01,Southern,Kazungula,Confirmed_Passive_CHW,8
2018-08-01,Southern,Kazungula,Tested,1349
2018-08-01,Southern,Kazungula,Tested_Passive_CHW,1541
2018-08-01,Southern,Livingstone,Clinical,2
2018-08-01,Southern,Livingstone,Confirmed,15
2018-08-01,Southern,Livingstone,Confirmed_Passive_CHW,0
2018-08-01,Southern,Livingstone,Tested,1383
2018-08-01,Southern,Livingstone,Tested_Passive_CHW,346
2018-08-01,Southern,Mazabuka,Clinical,2
2018-08-01,Southern,Mazabuka,Confirmed,28
2018-08-01,Southern,Mazabuka,Confirmed_Passive_CHW,0
2018-08-01,Southern,Mazabuka,Tested,1869
2018-08-01,Southern,Mazabuka,Tested_Passive_CHW,1009
2018-08-01,Southern,Monze,Confirmed,17
2018-08-01,Southern,Monze,Confirmed_Passive_CHW,16
2018-08-01,Southern,Monze,Tested,2199
2018-08-01,Southern,Monze,Tested_Passive_CHW,687
2018-08-01,Southern,Namwala,Confirmed,5
2018-08-01,Southern,Namwala,Confirmed_Passive_CHW,1
2018-08-01,Southern,Namwala,Tested,1282
2018-08-01,Southern,Namwala,Tested_Passive_CHW,767
2018-08-01,Southern,Pemba,Confirmed,13
2018-08-01,Southern,Pemba,Confirmed_Passive_CHW,21
2018-08-01,Southern,Pemba,Tested,1681
2018-08-01,Southern,Pemba,Tested_Passive_CHW,727
2018-08-01,Southern,Siavonga,Confirmed,240
2018-08-01,Southern,Siavonga,Confirmed_Passive_CHW,124
2018-08-01,Southern,Siavonga,Tested,1966
2018-08-01,Southern,Siavonga,Tested_Passive_CHW,522
2018-08-01,Southern,Sinazongwe,Clinical,1
2018-08-01,Southern,Sinazongwe,Confirmed,942
2018-08-01,Southern,Sinazongwe,Confirmed_Passive_CHW,751
2018-08-01,Southern,Sinazongwe,Tested,4503
2018-08-01,Southern,Sinazongwe,Tested_Passive_CHW,2518
2018-08-01,Southern,Zimba,Confirmed,12
2018-08-01,Southern,Zimba,Confirmed_Passive_CHW,9
2018-08-01,Southern,Zimba,Tested,1116
2018-08-01,Southern,Zimba,Tested_Passive_CHW,976
2018-08-01,Western,Kalabo,Clinical,100
2018-08-01,Western,Kalabo,Confirmed,1273
2018-08-01,Western,Kalabo,Confirmed_Passive_CHW,1149
2018-08-01,Western,Kalabo,Tested,7467
2018-08-01,Western,Kalabo,Tested_Passive_CHW,2295
2018-08-01,Western,Kaoma,Clinical,3
2018-08-01,Western,Kaoma,Confirmed,1733
2018-08-01,Western,Kaoma,Confirmed_Passive_CHW,1464
2018-08-01,Western,Kaoma,Tested,10478
2018-08-01,Western,Kaoma,Tested_Passive_CHW,3223
2018-08-01,Western,Limulunga,Clinical,52
2018-08-01,Western,Limulunga,Confirmed,752
2018-08-01,Western,Limulunga,Tested,3048
2018-08-01,Western,Luampa,Confirmed,465
2018-08-01,Western,Luampa,Confirmed_Passive_CHW,410
2018-08-01,Western,Luampa,Tested,3617
2018-08-01,Western,Luampa,Tested_Passive_CHW,1247
2018-08-01,Western,Lukulu,Confirmed,2064
2018-08-01,Western,Lukulu,Tested,7752
2018-08-01,Western,Mitete,Confirmed,833
2018-08-01,Western,Mitete,Confirmed_Passive_CHW,119
2018-08-01,Western,Mitete,Tested,3000
2018-08-01,Western,Mitete,Tested_Passive_CHW,268
2018-08-01,Western,Mongu,Clinical,306
2018-08-01,Western,Mongu,Confirmed,2014
2018-08-01,Western,Mongu,Tested,8089
2018-08-01,Western,Mulobezi,Clinical,6
2018-08-01,Western,Mulobezi,Confirmed,203
2018-08-01,Western,Mulobezi,Confirmed_Passive_CHW,182
2018-08-01,Western,Mulobezi,Tested,2269
2018-08-01,Western,Mulobezi,Tested_Passive_CHW,1481
2018-08-01,Western,Mwandi,Confirmed,30
2018-08-01,Western,Mwandi,Confirmed_Passive_CHW,60
2018-08-01,Western,Mwandi,Tested,610
2018-08-01,Western,Mwandi,Tested_Passive_CHW,412
2018-08-01,Western,Nalolo,Clinical,1
2018-08-01,Western,Nalolo,Confirmed,369
2018-08-01,Western,Nalolo,Confirmed_Passive_CHW,442
2018-08-01,Western,Nalolo,Tested,2484
2018-08-01,Western,Nalolo,Tested_Passive_CHW,1475
2018-08-01,Western,Nkeyema,Clinical,323
2018-08-01,Western,Nkeyema,Confirmed,661
2018-08-01,Western,Nkeyema,Confirmed_Passive_CHW,516
2018-08-01,Western,Nkeyema,Tested,3062
2018-08-01,Western,Nkeyema,Tested_Passive_CHW,1320
2018-08-01,Western,Senanga,Clinical,3
2018-08-01,Western,Senanga,Confirmed,1038
2018-08-01,Western,Senanga,Confirmed_Passive_CHW,1349
2018-08-01,Western,Senanga,Tested,7641
2018-08-01,Western,Senanga,Tested_Passive_CHW,3299
2018-08-01,Western,Sesheke,Confirmed,62
2018-08-01,Western,Sesheke,Confirmed_Passive_CHW,115
2018-08-01,Western,Sesheke,Tested,2875
2018-08-01,Western,Sesheke,Tested_Passive_CHW,3914
2018-08-01,Western,Shang'ombo,Confirmed,140
2018-08-01,Western,Shang'ombo,Confirmed_Passive_CHW,551
2018-08-01,Western,Shang'ombo,Tested,1095
2018-08-01,Western,Shang'ombo,Tested_Passive_CHW,2867
2018-08-01,Western,Sikongo,Clinical,76
2018-08-01,Western,Sikongo,Confirmed,685
2018-08-01,Western,Sikongo,Confirmed_Passive_CHW,264
2018-08-01,Western,Sikongo,Tested,2170
2018-08-01,Western,Sikongo,Tested_Passive_CHW,753
2018-08-01,Western,Sioma,Clinical,2
2018-08-01,Western,Sioma,Confirmed,156
2018-08-01,Western,Sioma,Confirmed_Passive_CHW,146
2018-08-01,Western,Sioma,Tested,4158
2018-08-01,Western,Sioma,Tested_Passive_CHW,956
2018-08-01,NA,NA,Confirmed_Passive_CHW,14
2018-08-01,NA,NA,Tested_Passive_CHW,36
2018-09-01,Central,Chibombo,Confirmed,699
2018-09-01,Central,Chibombo,Tested,5205
2018-09-01,Central,Chisamba,Confirmed,188
2018-09-01,Central,Chisamba,Tested,3141
2018-09-01,Central,Chitambo,Clinical,10
2018-09-01,Central,Chitambo,Confirmed,1452
2018-09-01,Central,Chitambo,Tested,2598
2018-09-01,Central,Itezhi-tezhi,Clinical,1
2018-09-01,Central,Itezhi-tezhi,Confirmed,88
2018-09-01,Central,Itezhi-tezhi,Confirmed_Passive_CHW,59
2018-09-01,Central,Itezhi-tezhi,Tested,1867
2018-09-01,Central,Itezhi-tezhi,Tested_Passive_CHW,940
2018-09-01,Central,Kabwe,Clinical,17
2018-09-01,Central,Kabwe,Confirmed,483
2018-09-01,Central,Kabwe,Tested,7948
2018-09-01,Central,Kapiri-Mposhi,Clinical,19
2018-09-01,Central,Kapiri-Mposhi,Confirmed,2352
2018-09-01,Central,Kapiri-Mposhi,Confirmed_Passive_CHW,0
2018-09-01,Central,Kapiri-Mposhi,Tested,12649
2018-09-01,Central,Kapiri-Mposhi,Tested_Passive_CHW,0
2018-09-01,Central,Luano,Confirmed,1052
2018-09-01,Central,Luano,Tested,2575
2018-09-01,Central,Mkushi,Clinical,9
2018-09-01,Central,Mkushi,Confirmed,612
2018-09-01,Central,Mkushi,Tested,4450
2018-09-01,Central,Mumbwa,Confirmed,79
2018-09-01,Central,Mumbwa,Confirmed_Passive_CHW,108
2018-09-01,Central,Mumbwa,Tested,2699
2018-09-01,Central,Mumbwa,Tested_Passive_CHW,825
2018-09-01,Central,Ngabwe,Confirmed,73
2018-09-01,Central,Ngabwe,Tested,1700
2018-09-01,Central,Serenje,Confirmed,1060
2018-09-01,Central,Serenje,Tested,3875
2018-09-01,Central,Shibuyunji,Confirmed,4
2018-09-01,Central,Shibuyunji,Confirmed_Passive_CHW,0
2018-09-01,Central,Shibuyunji,Tested,553
2018-09-01,Central,Shibuyunji,Tested_Passive_CHW,135
2018-09-01,Copperbelt,Chililabombwe,Clinical,20
2018-09-01,Copperbelt,Chililabombwe,Confirmed,1523
2018-09-01,Copperbelt,Chililabombwe,Tested,6182
2018-09-01,Copperbelt,Chingola,Clinical,5
2018-09-01,Copperbelt,Chingola,Confirmed,2117
2018-09-01,Copperbelt,Chingola,Tested,9150
2018-09-01,Copperbelt,Kalulushi,Clinical,12
2018-09-01,Copperbelt,Kalulushi,Confirmed,1729
2018-09-01,Copperbelt,Kalulushi,Tested,7772
2018-09-01,Copperbelt,Kitwe,Clinical,828
2018-09-01,Copperbelt,Kitwe,Confirmed,2729
2018-09-01,Copperbelt,Kitwe,Tested,17716
2018-09-01,Copperbelt,Luanshya,Clinical,239
2018-09-01,Copperbelt,Luanshya,Confirmed,1851
2018-09-01,Copperbelt,Luanshya,Tested,8763
2018-09-01,Copperbelt,Lufwanyama,Clinical,13
2018-09-01,Copperbelt,Lufwanyama,Confirmed,2774
2018-09-01,Copperbelt,Lufwanyama,Confirmed_Passive_CHW,18
2018-09-01,Copperbelt,Lufwanyama,Tested,8679
2018-09-01,Copperbelt,Lufwanyama,Tested_Passive_CHW,70
2018-09-01,Copperbelt,Masaiti,Clinical,73
2018-09-01,Copperbelt,Masaiti,Confirmed,4457
2018-09-01,Copperbelt,Masaiti,Confirmed_Passive_CHW,28
2018-09-01,Copperbelt,Masaiti,Tested,7413
2018-09-01,Copperbelt,Masaiti,Tested_Passive_CHW,42
2018-09-01,Copperbelt,Mpongwe,Clinical,572
2018-09-01,Copperbelt,Mpongwe,Confirmed,3561
2018-09-01,Copperbelt,Mpongwe,Confirmed_Passive_CHW,0
2018-09-01,Copperbelt,Mpongwe,Tested,7823
2018-09-01,Copperbelt,Mpongwe,Tested_Passive_CHW,0
2018-09-01,Copperbelt,Mufulira,Clinical,70
2018-09-01,Copperbelt,Mufulira,Confirmed,1716
2018-09-01,Copperbelt,Mufulira,Tested,2579
2018-09-01,Copperbelt,Ndola,Clinical,452
2018-09-01,Copperbelt,Ndola,Confirmed,1953
2018-09-01,Copperbelt,Ndola,Tested,17970
2018-09-01,Eastern,Chadiza,Clinical,2
2018-09-01,Eastern,Chadiza,Confirmed,2771
2018-09-01,Eastern,Chadiza,Tested,7956
2018-09-01,Eastern,Chasefu,Clinical,837
2018-09-01,Eastern,Chasefu,Confirmed,1237
2018-09-01,Eastern,Chasefu,Tested,5147
2018-09-01,Eastern,Chipangali,Clinical,118
2018-09-01,Eastern,Chipangali,Confirmed,3077
2018-09-01,Eastern,Chipangali,Tested,14839
2018-09-01,Eastern,Chipata,Clinical,22
2018-09-01,Eastern,Chipata,Confirmed,3463
2018-09-01,Eastern,Chipata,Tested,17917
2018-09-01,Eastern,Kasenengwa,Confirmed,1583
2018-09-01,Eastern,Kasenengwa,Tested,8005
2018-09-01,Eastern,Katete,Confirmed,2628
2018-09-01,Eastern,Katete,Confirmed_Passive_CHW,3
2018-09-01,Eastern,Katete,Tested,11472
2018-09-01,Eastern,Katete,Tested_Passive_CHW,39
2018-09-01,Eastern,Lumezi,Clinical,241
2018-09-01,Eastern,Lumezi,Confirmed,3140
2018-09-01,Eastern,Lumezi,Tested,7850
2018-09-01,Eastern,Lundazi,Clinical,232
2018-09-01,Eastern,Lundazi,Confirmed,1678
2018-09-01,Eastern,Lundazi,Tested,7756
2018-09-01,Eastern,Lusangazi,Confirmed,1294
2018-09-01,Eastern,Lusangazi,Tested,3603
2018-09-01,Eastern,Mambwe,Clinical,117
2018-09-01,Eastern,Mambwe,Confirmed,3816
2018-09-01,Eastern,Mambwe,Tested,10103
2018-09-01,Eastern,Nyimba,Clinical,66
2018-09-01,Eastern,Nyimba,Confirmed,1536
2018-09-01,Eastern,Nyimba,Tested,7614
2018-09-01,Eastern,Petauke,Clinical,42
2018-09-01,Eastern,Petauke,Confirmed,1670
2018-09-01,Eastern,Petauke,Confirmed_Passive_CHW,52
2018-09-01,Eastern,Petauke,Tested,11850
2018-09-01,Eastern,Petauke,Tested_Passive_CHW,571
2018-09-01,Eastern,Sinda,Clinical,3
2018-09-01,Eastern,Sinda,Confirmed,1175
2018-09-01,Eastern,Sinda,Confirmed_Passive_CHW,0
2018-09-01,Eastern,Sinda,Tested,8440
2018-09-01,Eastern,Sinda,Tested_Passive_CHW,0
2018-09-01,Eastern,Vubwi,Clinical,2
2018-09-01,Eastern,Vubwi,Confirmed,2176
2018-09-01,Eastern,Vubwi,Tested,5066
2018-09-01,Luapula,Chembe,Confirmed,1239
2018-09-01,Luapula,Chembe,Tested,2881
2018-09-01,Luapula,Chienge,Clinical,480
2018-09-01,Luapula,Chienge,Confirmed,5363
2018-09-01,Luapula,Chienge,Tested,8845
2018-09-01,Luapula,Chifunabuli,Clinical,15
2018-09-01,Luapula,Chifunabuli,Confirmed,6079
2018-09-01,Luapula,Chifunabuli,Tested,10009
2018-09-01,Luapula,Chipili,Confirmed,1752
2018-09-01,Luapula,Chipili,Tested,3589
2018-09-01,Luapula,Kawambwa,Confirmed,3486
2018-09-01,Luapula,Kawambwa,Tested,7294
2018-09-01,Luapula,Lunga,Clinical,2
2018-09-01,Luapula,Lunga,Confirmed,744
2018-09-01,Luapula,Lunga,Tested,1514
2018-09-01,Luapula,Mansa,Clinical,780
2018-09-01,Luapula,Mansa,Confirmed,11848
2018-09-01,Luapula,Mansa,Tested,19637
2018-09-01,Luapula,Milenge,Clinical,46
2018-09-01,Luapula,Milenge,Confirmed,2582
2018-09-01,Luapula,Milenge,Tested,4594
2018-09-01,Luapula,Mwansabombwe,Confirmed,3699
2018-09-01,Luapula,Mwansabombwe,Tested,5308
2018-09-01,Luapula,Mwense,Clinical,11
2018-09-01,Luapula,Mwense,Confirmed,7944
2018-09-01,Luapula,Mwense,Tested,12075
2018-09-01,Luapula,Nchelenge,Clinical,18
2018-09-01,Luapula,Nchelenge,Confirmed,7881
2018-09-01,Luapula,Nchelenge,Confirmed_Passive_CHW,2532
2018-09-01,Luapula,Nchelenge,Tested,11655
2018-09-01,Luapula,Nchelenge,Tested_Passive_CHW,3549
2018-09-01,Luapula,Samfya,Clinical,73
2018-09-01,Luapula,Samfya,Confirmed,5463
2018-09-01,Luapula,Samfya,Tested,7565
2018-09-01,Lusaka,Chilanga,Clinical,3
2018-09-01,Lusaka,Chilanga,Confirmed,161
2018-09-01,Lusaka,Chilanga,Tested,2593
2018-09-01,Lusaka,Chirundu,Confirmed,37
2018-09-01,Lusaka,Chirundu,Confirmed_Passive_CHW,24
2018-09-01,Lusaka,Chirundu,Tested,1289
2018-09-01,Lusaka,Chirundu,Tested_Passive_CHW,431
2018-09-01,Lusaka,Chongwe,Clinical,21
2018-09-01,Lusaka,Chongwe,Confirmed,144
2018-09-01,Lusaka,Chongwe,Tested,4323
2018-09-01,Lusaka,Kafue,Clinical,14
2018-09-01,Lusaka,Kafue,Confirmed,48
2018-09-01,Lusaka,Kafue,Confirmed_Passive_CHW,6
2018-09-01,Lusaka,Kafue,Tested,2694
2018-09-01,Lusaka,Kafue,Tested_Passive_CHW,120
2018-09-01,Lusaka,Luangwa,Clinical,6
2018-09-01,Lusaka,Luangwa,Confirmed,285
2018-09-01,Lusaka,Luangwa,Tested,2248
2018-09-01,Lusaka,Lusaka,Clinical,1081
2018-09-01,Lusaka,Lusaka,Confirmed,615
2018-09-01,Lusaka,Lusaka,Tested,19133
2018-09-01,Lusaka,Rufunsa,Clinical,57
2018-09-01,Lusaka,Rufunsa,Confirmed,637
2018-09-01,Lusaka,Rufunsa,Tested,3761
2018-09-01,Muchinga,Chama,Confirmed,3291
2018-09-01,Muchinga,Chama,Tested,8428
2018-09-01,Muchinga,Chinsali,Clinical,22
2018-09-01,Muchinga,Chinsali,Confirmed,3483
2018-09-01,Muchinga,Chinsali,Tested,6174
2018-09-01,Muchinga,Isoka,Clinical,22
2018-09-01,Muchinga,Isoka,Confirmed,3289
2018-09-01,Muchinga,Isoka,Tested,6641
2018-09-01,Muchinga,Kanchibiya,Clinical,1
2018-09-01,Muchinga,Kanchibiya,Confirmed,1651
2018-09-01,Muchinga,Kanchibiya,Tested,4006
2018-09-01,Muchinga,Lavushimanda,Confirmed,413
2018-09-01,Muchinga,Lavushimanda,Tested,1292
2018-09-01,Muchinga,Mafinga,Confirmed,1515
2018-09-01,Muchinga,Mafinga,Tested,3759
2018-09-01,Muchinga,Mpika,Clinical,21
2018-09-01,Muchinga,Mpika,Confirmed,1819
2018-09-01,Muchinga,Mpika,Tested,5724
2018-09-01,Muchinga,Nakonde,Confirmed,947
2018-09-01,Muchinga,Nakonde,Tested,4168
2018-09-01,Muchinga,Shiwang'andu,Confirmed,1829
2018-09-01,Muchinga,Shiwang'andu,Tested,4290
2018-09-01,Northern,Chilubi,Clinical,83
2018-09-01,Northern,Chilubi,Confirmed,3906
2018-09-01,Northern,Chilubi,Tested,6088
2018-09-01,Northern,Kaputa,Clinical,3
2018-09-01,Northern,Kaputa,Confirmed,3966
2018-09-01,Northern,Kaputa,Tested,4374
2018-09-01,Northern,Kasama,Clinical,13
2018-09-01,Northern,Kasama,Confirmed,4849
2018-09-01,Northern,Kasama,Tested,12936
2018-09-01,Northern,Lunte,Clinical,52
2018-09-01,Northern,Lunte,Confirmed,791
2018-09-01,Northern,Lunte,Tested,2275
2018-09-01,Northern,Lupososhi,Clinical,2
2018-09-01,Northern,Lupososhi,Confirmed,1535
2018-09-01,Northern,Lupososhi,Tested,2441
2018-09-01,Northern,Luwingu,Clinical,4
2018-09-01,Northern,Luwingu,Confirmed,2266
2018-09-01,Northern,Luwingu,Tested,5027
2018-09-01,Northern,Mbala,Clinical,80
2018-09-01,Northern,Mbala,Confirmed,1199
2018-09-01,Northern,Mbala,Tested,4442
2018-09-01,Northern,Mporokoso,Confirmed,926
2018-09-01,Northern,Mporokoso,Tested,1972
2018-09-01,Northern,Mpulungu,Confirmed,2345
2018-09-01,Northern,Mpulungu,Tested,3346
2018-09-01,Northern,Mungwi,Confirmed,4405
2018-09-01,Northern,Mungwi,Tested,7650
2018-09-01,Northern,Nsama,Clinical,2
2018-09-01,Northern,Nsama,Confirmed,2462
2018-09-01,Northern,Nsama,Tested,4187
2018-09-01,Northern,Senga,Confirmed,1996
2018-09-01,Northern,Senga,Tested,4694
2018-09-01,Northwestern,Chavuma,Confirmed,1155
2018-09-01,Northwestern,Chavuma,Tested,2691
2018-09-01,Northwestern,Ikelenge,Confirmed,1175
2018-09-01,Northwestern,Ikelenge,Tested,3642
2018-09-01,Northwestern,Kabompo,Confirmed,409
2018-09-01,Northwestern,Kabompo,Tested,2443
2018-09-01,Northwestern,Kalumbila,Clinical,214
2018-09-01,Northwestern,Kalumbila,Confirmed,4296
2018-09-01,Northwestern,Kalumbila,Tested,11374
2018-09-01,Northwestern,Kasempa,Clinical,63
2018-09-01,Northwestern,Kasempa,Confirmed,1101
2018-09-01,Northwestern,Kasempa,Confirmed_Passive_CHW,79
2018-09-01,Northwestern,Kasempa,Tested,6552
2018-09-01,Northwestern,Kasempa,Tested_Passive_CHW,405
2018-09-01,Northwestern,Manyinga,Clinical,151
2018-09-01,Northwestern,Manyinga,Confirmed,1002
2018-09-01,Northwestern,Manyinga,Tested,3258
2018-09-01,Northwestern,Mufumbwe,Clinical,1
2018-09-01,Northwestern,Mufumbwe,Confirmed,724
2018-09-01,Northwestern,Mufumbwe,Tested,3445
2018-09-01,Northwestern,Mushindamo,Confirmed,1600
2018-09-01,Northwestern,Mushindamo,Tested,3923
2018-09-01,Northwestern,Mwinilunga,Clinical,120
2018-09-01,Northwestern,Mwinilunga,Confirmed,2532
2018-09-01,Northwestern,Mwinilunga,Tested,5991
2018-09-01,Northwestern,Solwezi,Clinical,138
2018-09-01,Northwestern,Solwezi,Confirmed,2377
2018-09-01,Northwestern,Solwezi,Tested,13222
2018-09-01,Northwestern,Zambezi,Clinical,77
2018-09-01,Northwestern,Zambezi,Confirmed,1792
2018-09-01,Northwestern,Zambezi,Tested,6554
2018-09-01,Southern,Chikankata,Confirmed,34
2018-09-01,Southern,Chikankata,Confirmed_Passive_CHW,26
2018-09-01,Southern,Chikankata,Tested,2595
2018-09-01,Southern,Chikankata,Tested_Passive_CHW,449
2018-09-01,Southern,Choma,Confirmed,53
2018-09-01,Southern,Choma,Confirmed_Passive_CHW,27
2018-09-01,Southern,Choma,Tested,2369
2018-09-01,Southern,Choma,Tested_Passive_CHW,1453
2018-09-01,Southern,Gwembe,Confirmed,229
2018-09-01,Southern,Gwembe,Confirmed_Passive_CHW,398
2018-09-01,Southern,Gwembe,Tested,2321
2018-09-01,Southern,Gwembe,Tested_Passive_CHW,1519
2018-09-01,Southern,Kalomo,Confirmed,42
2018-09-01,Southern,Kalomo,Confirmed_Passive_CHW,28
2018-09-01,Southern,Kalomo,Tested,2455
2018-09-01,Southern,Kalomo,Tested_Passive_CHW,1757
2018-09-01,Southern,Kazungula,Clinical,1
2018-09-01,Southern,Kazungula,Confirmed,4
2018-09-01,Southern,Kazungula,Confirmed_Passive_CHW,11
