"","period","province","district","count"
"591","2018-06-01","Central","Kapiri-Mposhi",16345
"592","2018-06-01","Central","Luano",2418
"593","2018-06-01","Central","Mkushi",4991
"594","2018-06-01","Central","Mumbwa",1533
"595","2018-06-01","Central","Ngabwe",633
"596","2018-06-01","Central","Serenje",4500
"597","2018-06-01","Central","Shibuyunji",63
"598","2018-06-01","Copperbelt","Chililabombwe",3282
"599","2018-06-01","Copperbelt","Chingola",3780
"600","2018-06-01","Copperbelt","Kalulushi",4247
"601","2018-06-01","Copperbelt","Kitwe",8990
"602","2018-06-01","Copperbelt","Luanshya",7277
"603","2018-06-01","Copperbelt","Lufwanyama",10637
"604","2018-06-01","Copperbelt","Masaiti",10083
"605","2018-06-01","Copperbelt","Mpongwe",12849
"606","2018-06-01","Copperbelt","Mufulira",3040
"607","2018-06-01","Copperbelt","Ndola",4882
"608","2018-06-01","Eastern","Chadiza",10567
"609","2018-06-01","Eastern","Chasefu",7708
"610","2018-06-01","Eastern","Chipangali",17913
"611","2018-06-01","Eastern","Chipata",14410
"612","2018-06-01","Eastern","Kasenengwa",5791
"613","2018-06-01","Eastern","Katete",10071
"614","2018-06-01","Eastern","Lumezi",13846
"615","2018-06-01","Eastern","Lundazi",9010
"616","2018-06-01","Eastern","Lusangazi",5704
"617","2018-06-01","Eastern","Mambwe",12835
"618","2018-06-01","Eastern","Nyimba",9144
"619","2018-06-01","Eastern","Petauke",9734
"620","2018-06-01","Eastern","Sinda",8280
"621","2018-06-01","Eastern","Vubwi",6115
"622","2018-06-01","Luapula","Chembe",1851
"623","2018-06-01","Luapula","Chienge",5356
"624","2018-06-01","Luapula","Chifunabuli",4030
"625","2018-06-01","Luapula","Chipili",2151
"626","2018-06-01","Luapula","Kawambwa",4038
"627","2018-06-01","Luapula","Lunga",723
"628","2018-06-01","Luapula","Mansa",16525
"629","2018-06-01","Luapula","Milenge",3191
"630","2018-06-01","Luapula","Mwansabombwe",2068
"631","2018-06-01","Luapula","Mwense",6594
"632","2018-06-01","Luapula","Nchelenge",7420
"633","2018-06-01","Luapula","Samfya",5520
"634","2018-06-01","Lusaka","Chilanga",201
"635","2018-06-01","Lusaka","Chirundu",190
"636","2018-06-01","Lusaka","Chongwe",544
"637","2018-06-01","Lusaka","Kafue",252
"638","2018-06-01","Lusaka","Luangwa",788
"639","2018-06-01","Lusaka","Lusaka",1830
"640","2018-06-01","Lusaka","Rufunsa",3547
"641","2018-06-01","Muchinga","Chama",12575
"642","2018-06-01","Muchinga","Chinsali",5408
"643","2018-06-01","Muchinga","Isoka",6095
"644","2018-06-01","Muchinga","Kanchibiya",3271
"645","2018-06-01","Muchinga","Lavushimanda",1696
"646","2018-06-01","Muchinga","Mafinga",3485
"647","2018-06-01","Muchinga","Mpika",8122
"648","2018-06-01","Muchinga","Nakonde",1386
"649","2018-06-01","Muchinga","Shiwang'andu",4026
"650","2018-06-01","Northern","Chilubi",4489
"651","2018-06-01","Northern","Kaputa",3226
"652","2018-06-01","Northern","Kasama",8493
"653","2018-06-01","Northern","Lunte",1833
"654","2018-06-01","Northern","Lupososhi",1604
"655","2018-06-01","Northern","Luwingu",4284
"656","2018-06-01","Northern","Mbala",3520
"657","2018-06-01","Northern","Mporokoso",874
"658","2018-06-01","Northern","Mpulungu",1591
"659","2018-06-01","Northern","Mungwi",7960
"660","2018-06-01","Northern","Nsama",1185
"661","2018-06-01","Northern","Senga",5191
"662","2018-06-01","Northwestern","Chavuma",2157
"663","2018-06-01","Northwestern","Ikelenge",2950
"664","2018-06-01","Northwestern","Kabompo",1903
"665","2018-06-01","Northwestern","Kalumbila",9175
"666","2018-06-01","Northwestern","Kasempa",4059
"667","2018-06-01","Northwestern","Manyinga",2635
"668","2018-06-01","Northwestern","Mufumbwe",3454
"669","2018-06-01","Northwestern","Mushindamo",2580
"670","2018-06-01","Northwestern","Mwinilunga",6172
"671","2018-06-01","Northwestern","Solwezi",7740
"672","2018-06-01","Northwestern","Zambezi",6289
"673","2018-06-01","Southern","Chikankata",61
"674","2018-06-01","Southern","Choma",80
"675","2018-06-01","Southern","Gwembe",1510
"676","2018-06-01","Southern","Kalomo",358
"677","2018-06-01","Southern","Kazungula",138
"678","2018-06-01","Southern","Livingstone",100
"679","2018-06-01","Southern","Mazabuka",68
"680","2018-06-01","Southern","Monze",113
"681","2018-06-01","Southern","Namwala",82
"682","2018-06-01","Southern","Pemba",50
"683","2018-06-01","Southern","Siavonga",723
"684","2018-06-01","Southern","Sinazongwe",3506
"685","2018-06-01","Southern","Zimba",77
"686","2018-06-01","Western","Kalabo",5455
"687","2018-06-01","Western","Kaoma",7699
"688","2018-06-01","Western","Limulunga",2287
"689","2018-06-01","Western","Luampa",2750
"690","2018-06-01","Western","Lukulu",6263
"691","2018-06-01","Western","Mitete",1754
"692","2018-06-01","Western","Mongu",6495
"693","2018-06-01","Western","Mulobezi",1748
"694","2018-06-01","Western","Mwandi",311
"695","2018-06-01","Western","Nalolo",2461
"696","2018-06-01","Western","Nkeyema",3987
"697","2018-06-01","Western","Senanga",5767
"698","2018-06-01","Western","Sesheke",706
"699","2018-06-01","Western","Shang'ombo",1698
"700","2018-06-01","Western","Sikongo",2012
"701","2018-06-01","Western","Sioma",988
"702","2018-06-01",NA,NA,14
"703","2018-07-01","Central","Chibombo",1622
"704","2018-07-01","Central","Chisamba",762
"705","2018-07-01","Central","Chitambo",1782
"706","2018-07-01","Central","Itezhi-tezhi",346
"707","2018-07-01","Central","Kabwe",1802
"708","2018-07-01","Central","Kapiri-Mposhi",7028
"709","2018-07-01","Central","Luano",1538
"710","2018-07-01","Central","Mkushi",2431
"711","2018-07-01","Central","Mumbwa",645
"712","2018-07-01","Central","Ngabwe",230
"713","2018-07-01","Central","Serenje",2435
"714","2018-07-01","Central","Shibuyunji",43
"715","2018-07-01","Copperbelt","Chililabombwe",1854
"716","2018-07-01","Copperbelt","Chingola",1814
"717","2018-07-01","Copperbelt","Kalulushi",1927
"718","2018-07-01","Copperbelt","Kitwe",5556
"719","2018-07-01","Copperbelt","Luanshya",4620
"720","2018-07-01","Copperbelt","Lufwanyama",5647
"721","2018-07-01","Copperbelt","Masaiti",6098
"722","2018-07-01","Copperbelt","Mpongwe",5764
"723","2018-07-01","Copperbelt","Mufulira",1507
"724","2018-07-01","Copperbelt","Ndola",4763
"725","2018-07-01","Eastern","Chadiza",4533
"726","2018-07-01","Eastern","Chasefu",2793
"727","2018-07-01","Eastern","Chipangali",6954
"728","2018-07-01","Eastern","Chipata",6559
"729","2018-07-01","Eastern","Kasenengwa",3461
"730","2018-07-01","Eastern","Katete",4137
"731","2018-07-01","Eastern","Lumezi",7239
"732","2018-07-01","Eastern","Lundazi",5032
"733","2018-07-01","Eastern","Lusangazi",3080
"734","2018-07-01","Eastern","Mambwe",6844
"735","2018-07-01","Eastern","Nyimba",4561
"736","2018-07-01","Eastern","Petauke",4155
"737","2018-07-01","Eastern","Sinda",3206
"738","2018-07-01","Eastern","Vubwi",2943
"739","2018-07-01","Luapula","Chembe",1245
"740","2018-07-01","Luapula","Chienge",3414
"741","2018-07-01","Luapula","Chifunabuli",1013
"742","2018-07-01","Luapula","Chipili",1453
"743","2018-07-01","Luapula","Kawambwa",2953
"744","2018-07-01","Luapula","Lunga",408
"745","2018-07-01","Luapula","Mansa",10304
"746","2018-07-01","Luapula","Milenge",1647
"747","2018-07-01","Luapula","Mwansabombwe",2576
"748","2018-07-01","Luapula","Mwense",5779
"749","2018-07-01","Luapula","Nchelenge",5652
"750","2018-07-01","Luapula","Samfya",3740
"751","2018-07-01","Lusaka","Chilanga",230
"752","2018-07-01","Lusaka","Chirundu",105
"753","2018-07-01","Lusaka","Chongwe",364
"754","2018-07-01","Lusaka","Kafue",137
"755","2018-07-01","Lusaka","Luangwa",429
"756","2018-07-01","Lusaka","Lusaka",1919
"757","2018-07-01","Lusaka","Rufunsa",1044
"758","2018-07-01","Muchinga","Chama",7528
"759","2018-07-01","Muchinga","Chinsali",3515
"760","2018-07-01","Muchinga","Isoka",3896
"761","2018-07-01","Muchinga","Kanchibiya",2301
"762","2018-07-01","Muchinga","Lavushimanda",1126
"763","2018-07-01","Muchinga","Mafinga",2439
"764","2018-07-01","Muchinga","Mpika",3042
"765","2018-07-01","Muchinga","Nakonde",1174
"766","2018-07-01","Muchinga","Shiwang'andu",1663
"767","2018-07-01","Northern","Chilubi",2910
"768","2018-07-01","Northern","Kaputa",3826
"769","2018-07-01","Northern","Kasama",4623
"770","2018-07-01","Northern","Lunte",838
"771","2018-07-01","Northern","Lupososhi",857
"772","2018-07-01","Northern","Luwingu",2002
"773","2018-07-01","Northern","Mbala",1943
"774","2018-07-01","Northern","Mporokoso",1069
"775","2018-07-01","Northern","Mpulungu",1461
"776","2018-07-01","Northern","Mungwi",4422
"777","2018-07-01","Northern","Nsama",1884
"778","2018-07-01","Northern","Senga",3043
"779","2018-07-01","Northwestern","Chavuma",1620
"780","2018-07-01","Northwestern","Ikelenge",1514
"781","2018-07-01","Northwestern","Kabompo",843
"782","2018-07-01","Northwestern","Kalumbila",4973
"783","2018-07-01","Northwestern","Kasempa",1817
"784","2018-07-01","Northwestern","Manyinga",1262
"785","2018-07-01","Northwestern","Mufumbwe",1709
"786","2018-07-01","Northwestern","Mushindamo",1821
"787","2018-07-01","Northwestern","Mwinilunga",3066
"788","2018-07-01","Northwestern","Solwezi",3545
"789","2018-07-01","Northwestern","Zambezi",3570
"790","2018-07-01","Southern","Chikankata",35
"791","2018-07-01","Southern","Choma",88
"792","2018-07-01","Southern","Gwembe",746
"793","2018-07-01","Southern","Kalomo",110
"794","2018-07-01","Southern","Kazungula",46
"795","2018-07-01","Southern","Livingstone",42
"796","2018-07-01","Southern","Mazabuka",39
"797","2018-07-01","Southern","Monze",32
"798","2018-07-01","Southern","Namwala",11
"799","2018-07-01","Southern","Pemba",31
"800","2018-07-01","Southern","Siavonga",432
"801","2018-07-01","Southern","Sinazongwe",2003
"802","2018-07-01","Southern","Zimba",22
"803","2018-07-01","Western","Kalabo",3073
"804","2018-07-01","Western","Kaoma",4257
"805","2018-07-01","Western","Limulunga",1466
"806","2018-07-01","Western","Luampa",1426
"807","2018-07-01","Western","Lukulu",3367
"808","2018-07-01","Western","Mitete",1122
"809","2018-07-01","Western","Mongu",3491
"810","2018-07-01","Western","Mulobezi",702
"811","2018-07-01","Western","Mwandi",161
"812","2018-07-01","Western","Nalolo",1053
"813","2018-07-01","Western","Nkeyema",2458
"814","2018-07-01","Western","Senanga",2840
"815","2018-07-01","Western","Sesheke",392
"816","2018-07-01","Western","Shang'ombo",953
"817","2018-07-01","Western","Sikongo",1510
"818","2018-07-01","Western","Sioma",434
"819","2018-07-01",NA,NA,11
"820","2018-08-01","Central","Chibombo",577
"821","2018-08-01","Central","Chisamba",306
"822","2018-08-01","Central","Chitambo",574
"823","2018-08-01","Central","Itezhi-tezhi",210
"824","2018-08-01","Central","Kabwe",843
"825","2018-08-01","Central","Kapiri-Mposhi",3648
"826","2018-08-01","Central","Luano",1231
"827","2018-08-01","Central","Mkushi",1154
"828","2018-08-01","Central","Mumbwa",257
"829","2018-08-01","Central","Ngabwe",125
"830","2018-08-01","Central","Serenje",1324
"831","2018-08-01","Central","Shibuyunji",13
"832","2018-08-01","Copperbelt","Chililabombwe",1010
"833","2018-08-01","Copperbelt","Chingola",1569
"834","2018-08-01","Copperbelt","Kalulushi",1356
"835","2018-08-01","Copperbelt","Kitwe",4200
"836","2018-08-01","Copperbelt","Luanshya",3957
"837","2018-08-01","Copperbelt","Lufwanyama",2834
"838","2018-08-01","Copperbelt","Masaiti",4337
"839","2018-08-01","Copperbelt","Mpongwe",3360
"840","2018-08-01","Copperbelt","Mufulira",1195
"841","2018-08-01","Copperbelt","Ndola",3807
"842","2018-08-01","Eastern","Chadiza",3081
"843","2018-08-01","Eastern","Chasefu",1648
"844","2018-08-01","Eastern","Chipangali",4766
"845","2018-08-01","Eastern","Chipata",3369
"846","2018-08-01","Eastern","Kasenengwa",1088
"847","2018-08-01","Eastern","Katete",2238
"848","2018-08-01","Eastern","Lumezi",4785
"849","2018-08-01","Eastern","Lundazi",2045
"850","2018-08-01","Eastern","Lusangazi",1580
"851","2018-08-01","Eastern","Mambwe",4739
"852","2018-08-01","Eastern","Nyimba",2246
"853","2018-08-01","Eastern","Petauke",1390
"854","2018-08-01","Eastern","Sinda",1515
"855","2018-08-01","Eastern","Vubwi",1413
"856","2018-08-01","Luapula","Chembe",1180
"857","2018-08-01","Luapula","Chienge",4387
"858","2018-08-01","Luapula","Chifunabuli",3517
"859","2018-08-01","Luapula","Chipili",1217
"860","2018-08-01","Luapula","Kawambwa",2785
"861","2018-08-01","Luapula","Lunga",515
"862","2018-08-01","Luapula","Mansa",9549
"863","2018-08-01","Luapula","Milenge",1192
"864","2018-08-01","Luapula","Mwansabombwe",3025
"865","2018-08-01","Luapula","Mwense",6776
"866","2018-08-01","Luapula","Nchelenge",7468
"867","2018-08-01","Luapula","Samfya",4296
"868","2018-08-01","Lusaka","Chilanga",179
"869","2018-08-01","Lusaka","Chirundu",65
"870","2018-08-01","Lusaka","Chongwe",228
"871","2018-08-01","Lusaka","Kafue",134
"872","2018-08-01","Lusaka","Luangwa",302
"873","2018-08-01","Lusaka","Lusaka",1644
"874","2018-08-01","Lusaka","Rufunsa",728
"875","2018-08-01","Muchinga","Chama",5324
"876","2018-08-01","Muchinga","Chinsali",2624
"877","2018-08-01","Muchinga","Isoka",3900
"878","2018-08-01","Muchinga","Kanchibiya",1273
"879","2018-08-01","Muchinga","Lavushimanda",821
"880","2018-08-01","Muchinga","Mafinga",946
"881","2018-08-01","Muchinga","Mpika",1750
"882","2018-08-01","Muchinga","Nakonde",779
"883","2018-08-01","Muchinga","Shiwang'andu",1391
"884","2018-08-01","Northern","Chilubi",2789
"885","2018-08-01","Northern","Kaputa",3068
"886","2018-08-01","Northern","Kasama",3879
"887","2018-08-01","Northern","Lunte",628
"888","2018-08-01","Northern","Lupososhi",941
"889","2018-08-01","Northern","Luwingu",1748
"890","2018-08-01","Northern","Mbala",1731
"891","2018-08-01","Northern","Mporokoso",517
"892","2018-08-01","Northern","Mpulungu",1373
"893","2018-08-01","Northern","Mungwi",3220
"894","2018-08-01","Northern","Nsama",1957
"895","2018-08-01","Northern","Senga",1657
"896","2018-08-01","Northwestern","Chavuma",1083
"897","2018-08-01","Northwestern","Ikelenge",1087
"898","2018-08-01","Northwestern","Kabompo",598
"899","2018-08-01","Northwestern","Kalumbila",3427
"900","2018-08-01","Northwestern","Kasempa",1662
"901","2018-08-01","Northwestern","Manyinga",1265
"902","2018-08-01","Northwestern","Mufumbwe",839
"903","2018-08-01","Northwestern","Mushindamo",1094
"904","2018-08-01","Northwestern","Mwinilunga",2475
"905","2018-08-01","Northwestern","Solwezi",2269
"906","2018-08-01","Northwestern","Zambezi",3495
"907","2018-08-01","Southern","Chikankata",13
"908","2018-08-01","Southern","Choma",35
"909","2018-08-01","Southern","Gwembe",655
"910","2018-08-01","Southern","Kalomo",65
"911","2018-08-01","Southern","Kazungula",10
"912","2018-08-01","Southern","Livingstone",17
"913","2018-08-01","Southern","Mazabuka",30
"914","2018-08-01","Southern","Monze",33
"915","2018-08-01","Southern","Namwala",6
"916","2018-08-01","Southern","Pemba",34
"917","2018-08-01","Southern","Siavonga",364
"918","2018-08-01","Southern","Sinazongwe",1694
"919","2018-08-01","Southern","Zimba",21
"920","2018-08-01","Western","Kalabo",2522
"921","2018-08-01","Western","Kaoma",3200
"922","2018-08-01","Western","Limulunga",804
"923","2018-08-01","Western","Luampa",875
"924","2018-08-01","Western","Lukulu",2064
"925","2018-08-01","Western","Mitete",952
"926","2018-08-01","Western","Mongu",2320
"927","2018-08-01","Western","Mulobezi",391
"928","2018-08-01","Western","Mwandi",90
"929","2018-08-01","Western","Nalolo",812
"930","2018-08-01","Western","Nkeyema",1500
"931","2018-08-01","Western","Senanga",2390
"932","2018-08-01","Western","Sesheke",177
"933","2018-08-01","Western","Shang'ombo",691
"934","2018-08-01","Western","Sikongo",1025
"935","2018-08-01","Western","Sioma",304
"936","2018-08-01",NA,NA,14
"937","2018-09-01","Central","Chibombo",699
"938","2018-09-01","Central","Chisamba",188
"939","2018-09-01","Central","Chitambo",1462
"940","2018-09-01","Central","Itezhi-tezhi",148
"941","2018-09-01","Central","Kabwe",500
"942","2018-09-01","Central","Kapiri-Mposhi",2371
"943","2018-09-01","Central","Luano",1052
"944","2018-09-01","Central","Mkushi",621
"945","2018-09-01","Central","Mumbwa",187
"946","2018-09-01","Central","Ngabwe",73
"947","2018-09-01","Central","Serenje",1060
"948","2018-09-01","Central","Shibuyunji",4
"949","2018-09-01","Copperbelt","Chililabombwe",1543
"950","2018-09-01","Copperbelt","Chingola",2122
"951","2018-09-01","Copperbelt","Kalulushi",1741
"952","2018-09-01","Copperbelt","Kitwe",3557
"953","2018-09-01","Copperbelt","Luanshya",2090
"954","2018-09-01","Copperbelt","Lufwanyama",2805
"955","2018-09-01","Copperbelt","Masaiti",4558
"956","2018-09-01","Copperbelt","Mpongwe",4133
"957","2018-09-01","Copperbelt","Mufulira",1786
"958","2018-09-01","Copperbelt","Ndola",2405
"959","2018-09-01","Eastern","Chadiza",2773
"960","2018-09-01","Eastern","Chasefu",2074
"961","2018-09-01","Eastern","Chipangali",3195
"962","2018-09-01","Eastern","Chipata",3485
"963","2018-09-01","Eastern","Kasenengwa",1583
"964","2018-09-01","Eastern","Katete",2631
"965","2018-09-01","Eastern","Lumezi",3381
"966","2018-09-01","Eastern","Lundazi",1910
"967","2018-09-01","Eastern","Lusangazi",1294
"968","2018-09-01","Eastern","Mambwe",3933
"969","2018-09-01","Eastern","Nyimba",1602
"970","2018-09-01","Eastern","Petauke",1764
"971","2018-09-01","Eastern","Sinda",1178
"972","2018-09-01","Eastern","Vubwi",2178
"973","2018-09-01","Luapula","Chembe",1239
"974","2018-09-01","Luapula","Chienge",5843
"975","2018-09-01","Luapula","Chifunabuli",6094
"976","2018-09-01","Luapula","Chipili",1752
"977","2018-09-01","Luapula","Kawambwa",3486
"978","2018-09-01","Luapula","Lunga",746
"979","2018-09-01","Luapula","Mansa",12628
"980","2018-09-01","Luapula","Milenge",2628
"981","2018-09-01","Luapula","Mwansabombwe",3699
"982","2018-09-01","Luapula","Mwense",7955
"983","2018-09-01","Luapula","Nchelenge",10431
"984","2018-09-01","Luapula","Samfya",5536
"985","2018-09-01","Lusaka","Chilanga",164
"986","2018-09-01","Lusaka","Chirundu",61
"987","2018-09-01","Lusaka","Chongwe",165
"988","2018-09-01","Lusaka","Kafue",68
"989","2018-09-01","Lusaka","Luangwa",291
"990","2018-09-01","Lusaka","Lusaka",1696
"991","2018-09-01","Lusaka","Rufunsa",694
"992","2018-09-01","Muchinga","Chama",3291
"993","2018-09-01","Muchinga","Chinsali",3505
"994","2018-09-01","Muchinga","Isoka",3311
"995","2018-09-01","Muchinga","Kanchibiya",1652
"996","2018-09-01","Muchinga","Lavushimanda",413
"997","2018-09-01","Muchinga","Mafinga",1515
"998","2018-09-01","Muchinga","Mpika",1840
"999","2018-09-01","Muchinga","Nakonde",947
"1000","2018-09-01","Muchinga","Shiwang'andu",1829
"1001","2018-09-01","Northern","Chilubi",3989
"1002","2018-09-01","Northern","Kaputa",3969
"1003","2018-09-01","Northern","Kasama",4862
