,period,province,district,count
616,6/1/2018,Eastern,Lusangazi,5704
617,6/1/2018,Eastern,Mambwe,12835
618,6/1/2018,Eastern,Nyimba,9144
619,6/1/2018,Eastern,Petauke,9734
620,6/1/2018,Eastern,Sinda,8280
621,6/1/2018,Eastern,Vubwi,6115
622,6/1/2018,Luapula,Chembe,1851
623,6/1/2018,Luapula,Chienge,5356
624,6/1/2018,Luapula,Chifunabuli,4030
625,6/1/2018,Luapula,Chipili,2151
626,6/1/2018,Luapula,Kawambwa,4038
627,6/1/2018,Luapula,Lunga,723
628,6/1/2018,Luapula,Mansa,16525
629,6/1/2018,Luapula,Milenge,3191
630,6/1/2018,Luapula,Mwansabombwe,2068
631,6/1/2018,Luapula,Mwense,6594
632,6/1/2018,Luapula,Nchelenge,7420
633,6/1/2018,Luapula,Samfya,5520
634,6/1/2018,Lusaka,Chilanga,201
635,6/1/2018,Lusaka,Chirundu,190
636,6/1/2018,Lusaka,Chongwe,544
637,6/1/2018,Lusaka,Kafue,252
638,6/1/2018,Lusaka,Luangwa,788
639,6/1/2018,Lusaka,Lusaka,1830
640,6/1/2018,Lusaka,Rufunsa,3547
641,6/1/2018,Muchinga,Chama,12575
642,6/1/2018,Muchinga,Chinsali,5408
643,6/1/2018,Muchinga,Isoka,6095
644,6/1/2018,Muchinga,Kanchibiya,3271
645,6/1/2018,Muchinga,Lavushimanda,1696
646,6/1/2018,Muchinga,Mafinga,3485
647,6/1/2018,Muchinga,Mpika,8122
648,6/1/2018,Muchinga,Nakonde,1386
649,6/1/2018,Muchinga,Shiwang'andu,4026
650,6/1/2018,Northern,Chilubi,4489
651,6/1/2018,Northern,Kaputa,3226
652,6/1/2018,Northern,Kasama,8493
653,6/1/2018,Northern,Lunte,1833
654,6/1/2018,Northern,Lupososhi,1604
655,6/1/2018,Northern,Luwingu,4284
656,6/1/2018,Northern,Mbala,3520
657,6/1/2018,Northern,Mporokoso,874
658,6/1/2018,Northern,Mpulungu,1591
659,6/1/2018,Northern,Mungwi,7960
660,6/1/2018,Northern,Nsama,1185
661,6/1/2018,Northern,Senga,5191
662,6/1/2018,Northwestern,Chavuma,2157
663,6/1/2018,Northwestern,Ikelenge,2950
664,6/1/2018,Northwestern,Kabompo,1903
665,6/1/2018,Northwestern,Kalumbila,9175
666,6/1/2018,Northwestern,Kasempa,4059
667,6/1/2018,Northwestern,Manyinga,2635
668,6/1/2018,Northwestern,Mufumbwe,3454
669,6/1/2018,Northwestern,Mushindamo,2580
670,6/1/2018,Northwestern,Mwinilunga,6172
671,6/1/2018,Northwestern,Solwezi,7740
672,6/1/2018,Northwestern,Zambezi,6289
673,6/1/2018,Southern,Chikankata,61
674,6/1/2018,Southern,Choma,80
675,6/1/2018,Southern,Gwembe,1510
676,6/1/2018,Southern,Kalomo,358
677,6/1/2018,Southern,Kazungula,138
678,6/1/2018,Southern,Livingstone,100
679,6/1/2018,Southern,Mazabuka,68
680,6/1/2018,Southern,Monze,113
681,6/1/2018,Southern,Namwala,82
682,6/1/2018,Southern,Pemba,50
683,6/1/2018,Southern,Siavonga,723
684,6/1/2018,Southern,Sinazongwe,3506
685,6/1/2018,Southern,Zimba,77
686,6/1/2018,Western,Kalabo,5455
687,6/1/2018,Western,Kaoma,7699
688,6/1/2018,Western,Limulunga,2287
689,6/1/2018,Western,Luampa,2750
690,6/1/2018,Western,Lukulu,6263
691,6/1/2018,Western,Mitete,1754
692,6/1/2018,Western,Mongu,6495
693,6/1/2018,Western,Mulobezi,1748
694,6/1/2018,Western,Mwandi,311
695,6/1/2018,Western,Nalolo,2461
696,6/1/2018,Western,Nkeyema,3987
697,6/1/2018,Western,Senanga,5767
698,6/1/2018,Western,Sesheke,706
699,6/1/2018,Western,Shang'ombo,1698
700,6/1/2018,Western,Sikongo,2012
701,6/1/2018,Western,Sioma,988
702,6/1/2018,NA,NA,14
703,7/1/2018,Central,Chibombo,1622
704,7/1/2018,Central,Chisamba,762
705,7/1/2018,Central,Chitambo,1782
706,7/1/2018,Central,Itezhi-tezhi,346
707,7/1/2018,Central,Kabwe,1802
708,7/1/2018,Central,Kapiri-Mposhi,7028
709,7/1/2018,Central,Luano,1538
710,7/1/2018,Central,Mkushi,2431
711,7/1/2018,Central,Mumbwa,645
712,7/1/2018,Central,Ngabwe,230
713,7/1/2018,Central,Serenje,2435
714,7/1/2018,Central,Shibuyunji,43
715,7/1/2018,Copperbelt,Chililabombwe,1854
716,7/1/2018,Copperbelt,Chingola,1814
717,7/1/2018,Copperbelt,Kalulushi,1927
718,7/1/2018,Copperbelt,Kitwe,5556
719,7/1/2018,Copperbelt,Luanshya,4620
720,7/1/2018,Copperbelt,Lufwanyama,5647
721,7/1/2018,Copperbelt,Masaiti,6098
722,7/1/2018,Copperbelt,Mpongwe,5764
723,7/1/2018,Copperbelt,Mufulira,1507
724,7/1/2018,Copperbelt,Ndola,4763
725,7/1/2018,Eastern,Chadiza,4533
726,7/1/2018,Eastern,Chasefu,2793
727,7/1/2018,Eastern,Chipangali,6954
728,7/1/2018,Eastern,Chipata,6559
729,7/1/2018,Eastern,Kasenengwa,3461
730,7/1/2018,Eastern,Katete,4137
731,7/1/2018,Eastern,Lumezi,7239
732,7/1/2018,Eastern,Lundazi,5032
733,7/1/2018,Eastern,Lusangazi,3080
734,7/1/2018,Eastern,Mambwe,6844
735,7/1/2018,Eastern,Nyimba,4561
736,7/1/2018,Eastern,Petauke,4155
737,7/1/2018,Eastern,Sinda,3206
738,7/1/2018,Eastern,Vubwi,2943
739,7/1/2018,Luapula,Chembe,1245
740,7/1/2018,Luapula,Chienge,3414
741,7/1/2018,Luapula,Chifunabuli,1013
742,7/1/2018,Luapula,Chipili,1453
743,7/1/2018,Luapula,Kawambwa,2953
744,7/1/2018,Luapula,Lunga,408
745,7/1/2018,Luapula,Mansa,10304
746,7/1/2018,Luapula,Milenge,1647
747,7/1/2018,Luapula,Mwansabombwe,2576
748,7/1/2018,Luapula,Mwense,5779
749,7/1/2018,Luapula,Nchelenge,5652
750,7/1/2018,Luapula,Samfya,3740
751,7/1/2018,Lusaka,Chilanga,230
752,7/1/2018,Lusaka,Chirundu,105
753,7/1/2018,Lusaka,Chongwe,364
754,7/1/2018,Lusaka,Kafue,137
755,7/1/2018,Lusaka,Luangwa,429
756,7/1/2018,Lusaka,Lusaka,1919
757,7/1/2018,Lusaka,Rufunsa,1044
758,7/1/2018,Muchinga,Chama,7528
759,7/1/2018,Muchinga,Chinsali,3515
760,7/1/2018,Muchinga,Isoka,3896
761,7/1/2018,Muchinga,Kanchibiya,2301
762,7/1/2018,Muchinga,Lavushimanda,1126
763,7/1/2018,Muchinga,Mafinga,2439
764,7/1/2018,Muchinga,Mpika,3042
765,7/1/2018,Muchinga,Nakonde,1174
766,7/1/2018,Muchinga,Shiwang'andu,1663
767,7/1/2018,Northern,Chilubi,2910
768,7/1/2018,Northern,Kaputa,3826
769,7/1/2018,Northern,Kasama,4623
770,7/1/2018,Northern,Lunte,838
771,7/1/2018,Northern,Lupososhi,857
772,7/1/2018,Northern,Luwingu,2002
773,7/1/2018,Northern,Mbala,1943
774,7/1/2018,Northern,Mporokoso,1069
775,7/1/2018,Northern,Mpulungu,1461
776,7/1/2018,Northern,Mungwi,4422
777,7/1/2018,Northern,Nsama,1884
778,7/1/2018,Northern,Senga,3043
779,7/1/2018,Northwestern,Chavuma,1620
780,7/1/2018,Northwestern,Ikelenge,1514
781,7/1/2018,Northwestern,Kabompo,843
782,7/1/2018,Northwestern,Kalumbila,4973
783,7/1/2018,Northwestern,Kasempa,1817
784,7/1/2018,Northwestern,Manyinga,1262
785,7/1/2018,Northwestern,Mufumbwe,1709
786,7/1/2018,Northwestern,Mushindamo,1821
787,7/1/2018,Northwestern,Mwinilunga,3066
788,7/1/2018,Northwestern,Solwezi,3545
789,7/1/2018,Northwestern,Zambezi,3570
790,7/1/2018,Southern,Chikankata,35
791,7/1/2018,Southern,Choma,88
792,7/1/2018,Southern,Gwembe,746
793,7/1/2018,Southern,Kalomo,110
794,7/1/2018,Southern,Kazungula,46
795,7/1/2018,Southern,Livingstone,42
796,7/1/2018,Southern,Mazabuka,39
797,7/1/2018,Southern,Monze,32
798,7/1/2018,Southern,Namwala,11
799,7/1/2018,Southern,Pemba,31
800,7/1/2018,Southern,Siavonga,432
801,7/1/2018,Southern,Sinazongwe,2003
802,7/1/2018,Southern,Zimba,22
803,7/1/2018,Western,Kalabo,3073
804,7/1/2018,Western,Kaoma,4257
805,7/1/2018,Western,Limulunga,1466
806,7/1/2018,Western,Luampa,1426
807,7/1/2018,Western,Lukulu,3367
808,7/1/2018,Western,Mitete,1122
809,7/1/2018,Western,Mongu,3491
810,7/1/2018,Western,Mulobezi,702
811,7/1/2018,Western,Mwandi,161
812,7/1/2018,Western,Nalolo,1053
813,7/1/2018,Western,Nkeyema,2458
814,7/1/2018,Western,Senanga,2840
815,7/1/2018,Western,Sesheke,392
816,7/1/2018,Western,Shang'ombo,953
817,7/1/2018,Western,Sikongo,1510
818,7/1/2018,Western,Sioma,434
819,7/1/2018,NA,NA,11
820,8/1/2018,Central,Chibombo,577
821,8/1/2018,Central,Chisamba,306
822,8/1/2018,Central,Chitambo,574
823,8/1/2018,Central,Itezhi-tezhi,210
824,8/1/2018,Central,Kabwe,843
825,8/1/2018,Central,Kapiri-Mposhi,3648
826,8/1/2018,Central,Luano,1231
827,8/1/2018,Central,Mkushi,1154
828,8/1/2018,Central,Mumbwa,257
829,8/1/2018,Central,Ngabwe,125
830,8/1/2018,Central,Serenje,1324
831,8/1/2018,Central,Shibuyunji,13
832,8/1/2018,Copperbelt,Chililabombwe,1010
833,8/1/2018,Copperbelt,Chingola,1569
834,8/1/2018,Copperbelt,Kalulushi,1356
835,8/1/2018,Copperbelt,Kitwe,4200
836,8/1/2018,Copperbelt,Luanshya,3957
837,8/1/2018,Copperbelt,Lufwanyama,2834
838,8/1/2018,Copperbelt,Masaiti,4337
839,8/1/2018,Copperbelt,Mpongwe,3360
840,8/1/2018,Copperbelt,Mufulira,1195
841,8/1/2018,Copperbelt,Ndola,3807
842,8/1/2018,Eastern,Chadiza,3081
843,8/1/2018,Eastern,Chasefu,1648
844,8/1/2018,Eastern,Chipangali,4766
845,8/1/2018,Eastern,Chipata,3369
846,8/1/2018,Eastern,Kasenengwa,1088
847,8/1/2018,Eastern,Katete,2238
848,8/1/2018,Eastern,Lumezi,4785
849,8/1/2018,Eastern,Lundazi,2045
850,8/1/2018,Eastern,Lusangazi,1580
851,8/1/2018,Eastern,Mambwe,4739
852,8/1/2018,Eastern,Nyimba,2246
853,8/1/2018,Eastern,Petauke,1390
854,8/1/2018,Eastern,Sinda,1515
855,8/1/2018,Eastern,Vubwi,1413
856,8/1/2018,Luapula,Chembe,1180
857,8/1/2018,Luapula,Chienge,4387
858,8/1/2018,Luapula,Chifunabuli,3517
859,8/1/2018,Luapula,Chipili,1217
860,8/1/2018,Luapula,Kawambwa,2785
861,8/1/2018,Luapula,Lunga,515
862,8/1/2018,Luapula,Mansa,9549
863,8/1/2018,Luapula,Milenge,1192
864,8/1/2018,Luapula,Mwansabombwe,3025
865,8/1/2018,Luapula,Mwense,6776
866,8/1/2018,Luapula,Nchelenge,7468
867,8/1/2018,Luapula,Samfya,4296
868,8/1/2018,Lusaka,Chilanga,179
869,8/1/2018,Lusaka,Chirundu,65
870,8/1/2018,Lusaka,Chongwe,228
871,8/1/2018,Lusaka,Kafue,134
872,8/1/2018,Lusaka,Luangwa,302
873,8/1/2018,Lusaka,Lusaka,1644
874,8/1/2018,Lusaka,Rufunsa,728
875,8/1/2018,Muchinga,Chama,5324
876,8/1/2018,Muchinga,Chinsali,2624
877,8/1/2018,Muchinga,Isoka,3900
878,8/1/2018,Muchinga,Kanchibiya,1273
879,8/1/2018,Muchinga,Lavushimanda,821
880,8/1/2018,Muchinga,Mafinga,946
881,8/1/2018,Muchinga,Mpika,1750
882,8/1/2018,Muchinga,Nakonde,779
883,8/1/2018,Muchinga,Shiwang'andu,1391
884,8/1/2018,Northern,Chilubi,2789
885,8/1/2018,Northern,Kaputa,3068
886,8/1/2018,Northern,Kasama,3879
887,8/1/2018,Northern,Lunte,628
888,8/1/2018,Northern,Lupososhi,941
889,8/1/2018,Northern,Luwingu,1748
890,8/1/2018,Northern,Mbala,1731
891,8/1/2018,Northern,Mporokoso,517
892,8/1/2018,Northern,Mpulungu,1373
893,8/1/2018,Northern,Mungwi,3220
894,8/1/2018,Northern,Nsama,1957
895,8/1/2018,Northern,Senga,1657
896,8/1/2018,Northwestern,Chavuma,1083
897,8/1/2018,Northwestern,Ikelenge,1087
898,8/1/2018,Northwestern,Kabompo,598
899,8/1/2018,Northwestern,Kalumbila,3427
900,8/1/2018,Northwestern,Kasempa,1662
901,8/1/2018,Northwestern,Manyinga,1265
902,8/1/2018,Northwestern,Mufumbwe,839
903,8/1/2018,Northwestern,Mushindamo,1094
904,8/1/2018,Northwestern,Mwinilunga,2475
905,8/1/2018,Northwestern,Solwezi,2269
906,8/1/2018,Northwestern,Zambezi,3495
907,8/1/2018,Southern,Chikankata,13
908,8/1/2018,Southern,Choma,35
909,8/1/2018,Southern,Gwembe,655
910,8/1/2018,Southern,Kalomo,65
911,8/1/2018,Southern,Kazungula,10
912,8/1/2018,Southern,Livingstone,17
913,8/1/2018,Southern,Mazabuka,30
914,8/1/2018,Southern,Monze,33
915,8/1/2018,Southern,Namwala,6
916,8/1/2018,Southern,Pemba,34
917,8/1/2018,Southern,Siavonga,364
918,8/1/2018,Southern,Sinazongwe,1694
919,8/1/2018,Southern,Zimba,21
920,8/1/2018,Western,Kalabo,2522
921,8/1/2018,Western,Kaoma,3200
922,8/1/2018,Western,Limulunga,804
923,8/1/2018,Western,Luampa,875
924,8/1/2018,Western,Lukulu,2064
925,8/1/2018,Western,Mitete,952
926,8/1/2018,Western,Mongu,2320
927,8/1/2018,Western,Mulobezi,391
928,8/1/2018,Western,Mwandi,90
929,8/1/2018,Western,Nalolo,812
930,8/1/2018,Western,Nkeyema,1500
931,8/1/2018,Western,Senanga,2390
932,8/1/2018,Western,Sesheke,177
933,8/1/2018,Western,Shang'ombo,691
934,8/1/2018,Western,Sikongo,1025
935,8/1/2018,Western,Sioma,304
936,8/1/2018,NA,NA,14
937,9/1/2018,Central,Chibombo,699
938,9/1/2018,Central,Chisamba,188
939,9/1/2018,Central,Chitambo,1462
940,9/1/2018,Central,Itezhi-tezhi,148
941,9/1/2018,Central,Kabwe,500
942,9/1/2018,Central,Kapiri-Mposhi,2371
943,9/1/2018,Central,Luano,1052
944,9/1/2018,Central,Mkushi,621
945,9/1/2018,Central,Mumbwa,187
946,9/1/2018,Central,Ngabwe,73
947,9/1/2018,Central,Serenje,1060
948,9/1/2018,Central,Shibuyunji,4
949,9/1/2018,Copperbelt,Chililabombwe,1543
950,9/1/2018,Copperbelt,Chingola,2122
951,9/1/2018,Copperbelt,Kalulushi,1741
952,9/1/2018,Copperbelt,Kitwe,3557
953,9/1/2018,Copperbelt,Luanshya,2090
954,9/1/2018,Copperbelt,Lufwanyama,2805
955,9/1/2018,Copperbelt,Masaiti,4558
956,9/1/2018,Copperbelt,Mpongwe,4133
957,9/1/2018,Copperbelt,Mufulira,1786
958,9/1/2018,Copperbelt,Ndola,2405
959,9/1/2018,Eastern,Chadiza,2773
960,9/1/2018,Eastern,Chasefu,2074
961,9/1/2018,Eastern,Chipangali,3195
962,9/1/2018,Eastern,Chipata,3485
963,9/1/2018,Eastern,Kasenengwa,1583
964,9/1/2018,Eastern,Katete,2631
965,9/1/2018,Eastern,Lumezi,3381
966,9/1/2018,Eastern,Lundazi,1910
967,9/1/2018,Eastern,Lusangazi,1294
968,9/1/2018,Eastern,Mambwe,3933
969,9/1/2018,Eastern,Nyimba,1602
970,9/1/2018,Eastern,Petauke,1764
971,9/1/2018,Eastern,Sinda,1178
972,9/1/2018,Eastern,Vubwi,2178
973,9/1/2018,Luapula,Chembe,1239
974,9/1/2018,Luapula,Chienge,5843
975,9/1/2018,Luapula,Chifunabuli,6094
976,9/1/2018,Luapula,Chipili,1752
977,9/1/2018,Luapula,Kawambwa,3486
978,9/1/2018,Luapula,Lunga,746
979,9/1/2018,Luapula,Mansa,12628
980,9/1/2018,Luapula,Milenge,2628
981,9/1/2018,Luapula,Mwansabombwe,3699
982,9/1/2018,Luapula,Mwense,7955
983,9/1/2018,Luapula,Nchelenge,10431
984,9/1/2018,Luapula,Samfya,5536
985,9/1/2018,Lusaka,Chilanga,164
986,9/1/2018,Lusaka,Chirundu,61
987,9/1/2018,Lusaka,Chongwe,165
988,9/1/2018,Lusaka,Kafue,68
989,9/1/2018,Lusaka,Luangwa,291
990,9/1/2018,Lusaka,Lusaka,1696
991,9/1/2018,Lusaka,Rufunsa,694
992,9/1/2018,Muchinga,Chama,3291
993,9/1/2018,Muchinga,Chinsali,3505
994,9/1/2018,Muchinga,Isoka,3311
995,9/1/2018,Muchinga,Kanchibiya,1652
996,9/1/2018,Muchinga,Lavushimanda,413
997,9/1/2018,Muchinga,Mafinga,1515
998,9/1/2018,Muchinga,Mpika,1840
999,9/1/2018,Muchinga,Nakonde,947
1000,9/1/2018,Muchinga,Shiwang'andu,1829
1001,9/1/2018,Northern,Chilubi,3989
1002,9/1/2018,Northern,Kaputa,3969
1003,9/1/2018,Northern,Kasama,4862
1004,9/1/2018,Northern,Lunte,843
1005,9/1/2018,Northern,Lupososhi,1537
1006,9/1/2018,Northern,Luwingu,2270
1007,9/1/2018,Northern,Mbala,1279
1008,9/1/2018,Northern,Mporokoso,926
1009,9/1/2018,Northern,Mpulungu,2345
1010,9/1/2018,Northern,Mungwi,4405
1011,9/1/2018,Northern,Nsama,2464
1012,9/1/2018,Northern,Senga,1996
1013,9/1/2018,Northwestern,Chavuma,1155
1014,9/1/2018,Northwestern,Ikelenge,1175
1015,9/1/2018,Northwestern,Kabompo,409
1016,9/1/2018,Northwestern,Kalumbila,4510
1017,9/1/2018,Northwestern,Kasempa,1243
1018,9/1/2018,Northwestern,Manyinga,1153
1019,9/1/2018,Northwestern,Mufumbwe,725
1020,9/1/2018,Northwestern,Mushindamo,1600
1021,9/1/2018,Northwestern,Mwinilunga,2652
1022,9/1/2018,Northwestern,Solwezi,2515
1023,9/1/2018,Northwestern,Zambezi,1869
1024,9/1/2018,Southern,Chikankata,60
1025,9/1/2018,Southern,Choma,80
1026,9/1/2018,Southern,Gwembe,627
1027,9/1/2018,Southern,Kalomo,70
1028,9/1/2018,Southern,Kazungula,16
1029,9/1/2018,Southern,Livingstone,9
1030,9/1/2018,Southern,Mazabuka,35
1031,9/1/2018,Southern,Monze,44
1032,9/1/2018,Southern,Namwala,4
1033,9/1/2018,Southern,Pemba,51
1034,9/1/2018,Southern,Siavonga,338
1035,9/1/2018,Southern,Sinazongwe,3762
1036,9/1/2018,Southern,Zimba,32
1037,9/1/2018,Western,Kalabo,2660
1038,9/1/2018,Western,Kaoma,2380
1039,9/1/2018,Western,Limulunga,544
1040,9/1/2018,Western,Luampa,825
1041,9/1/2018,Western,Lukulu,2167
1042,9/1/2018,Western,Mitete,997
1043,9/1/2018,Western,Mongu,2171
1044,9/1/2018,Western,Mulobezi,371
1045,9/1/2018,Western,Mwandi,50
1046,9/1/2018,Western,Nalolo,573
1047,9/1/2018,Western,Nkeyema,1018
1048,9/1/2018,Western,Senanga,1636
1049,9/1/2018,Western,Sesheke,196
1050,9/1/2018,Western,Shang'ombo,508
1051,9/1/2018,Western,Sikongo,798
1052,9/1/2018,Western,Sioma,261
1053,9/1/2018,NA,NA,14
1054,10/1/2018,Central,Chibombo,972
1055,10/1/2018,Central,Chisamba,217
1056,10/1/2018,Central,Chitambo,2994
1057,10/1/2018,Central,Itezhi-tezhi,176
1058,10/1/2018,Central,Kabwe,672
1059,10/1/2018,Central,Kapiri-Mposhi,3051
1060,10/1/2018,Central,Luano,739
1061,10/1/2018,Central,Mkushi,687
1062,10/1/2018,Central,Mumbwa,173
1063,10/1/2018,Central,Ngabwe,71
1064,10/1/2018,Central,Serenje,1474
1065,10/1/2018,Central,Shibuyunji,5
1066,10/1/2018,Copperbelt,Chililabombwe,2959
1067,10/1/2018,Copperbelt,Chingola,3464
1068,10/1/2018,Copperbelt,Kalulushi,2367
1069,10/1/2018,Copperbelt,Kitwe,4940
1070,10/1/2018,Copperbelt,Luanshya,3470
1071,10/1/2018,Copperbelt,Lufwanyama,5675
1072,10/1/2018,Copperbelt,Masaiti,5460
1073,10/1/2018,Copperbelt,Mpongwe,3414
1074,10/1/2018,Copperbelt,Mufulira,1885
1075,10/1/2018,Copperbelt,Ndola,3395
1076,10/1/2018,Eastern,Chadiza,2265
1077,10/1/2018,Eastern,Chasefu,1053
1078,10/1/2018,Eastern,Chipangali,3908
1079,10/1/2018,Eastern,Chipata,3567
1080,10/1/2018,Eastern,Kasenengwa,1662
1081,10/1/2018,Eastern,Katete,1319
1082,10/1/2018,Eastern,Lumezi,2736
1083,10/1/2018,Eastern,Lundazi,1549
1084,10/1/2018,Eastern,Lusangazi,765
1085,10/1/2018,Eastern,Mambwe,1876
1086,10/1/2018,Eastern,Nyimba,696
1087,10/1/2018,Eastern,Petauke,1316
1088,10/1/2018,Eastern,Sinda,732
1089,10/1/2018,Eastern,Vubwi,2595
1090,10/1/2018,Luapula,Chembe,2960
1091,10/1/2018,Luapula,Chienge,7029
1092,10/1/2018,Luapula,Chifunabuli,6104
1093,10/1/2018,Luapula,Chipili,2793
1094,10/1/2018,Luapula,Kawambwa,4854
1095,10/1/2018,Luapula,Lunga,1304
1096,10/1/2018,Luapula,Mansa,17083
1097,10/1/2018,Luapula,Milenge,2788
1098,10/1/2018,Luapula,Mwansabombwe,4104
1099,10/1/2018,Luapula,Mwense,9037
1100,10/1/2018,Luapula,Nchelenge,11439
1101,10/1/2018,Luapula,Samfya,7197
1102,10/1/2018,Lusaka,Chilanga,318
1103,10/1/2018,Lusaka,Chirundu,48
1104,10/1/2018,Lusaka,Chongwe,176
1105,10/1/2018,Lusaka,Kafue,113
1106,10/1/2018,Lusaka,Luangwa,260
1107,10/1/2018,Lusaka,Lusaka,1657
1108,10/1/2018,Lusaka,Rufunsa,695
1109,10/1/2018,Muchinga,Chama,2267
1110,10/1/2018,Muchinga,Chinsali,5657
1111,10/1/2018,Muchinga,Isoka,3953
1112,10/1/2018,Muchinga,Kanchibiya,3109
1113,10/1/2018,Muchinga,Lavushimanda,691
1114,10/1/2018,Muchinga,Mafinga,2276
1115,10/1/2018,Muchinga,Mpika,2476
1116,10/1/2018,Muchinga,Nakonde,2649
1117,10/1/2018,Muchinga,Shiwang'andu,2479
1118,10/1/2018,Northern,Chilubi,4659
1119,10/1/2018,Northern,Kaputa,4128
1120,10/1/2018,Northern,Kasama,8382
1121,10/1/2018,Northern,Lunte,2226
1122,10/1/2018,Northern,Lupososhi,3109
1123,10/1/2018,Northern,Luwingu,4389
1124,10/1/2018,Northern,Mbala,2166
1125,10/1/2018,Northern,Mporokoso,1894
1126,10/1/2018,Northern,Mpulungu,2906
1127,10/1/2018,Northern,Mungwi,7683
1128,10/1/2018,Northern,Nsama,2879
1129,10/1/2018,Northern,Senga,3753
1130,10/1/2018,Northwestern,Chavuma,1253
1131,10/1/2018,Northwestern,Ikelenge,1800
1132,10/1/2018,Northwestern,Kabompo,645
1133,10/1/2018,Northwestern,Kalumbila,9365
1134,10/1/2018,Northwestern,Kasempa,2072
1135,10/1/2018,Northwestern,Manyinga,1747
1136,10/1/2018,Northwestern,Mufumbwe,1303
1137,10/1/2018,Northwestern,Mushindamo,2733
1138,10/1/2018,Northwestern,Mwinilunga,5562
1139,10/1/2018,Northwestern,Solwezi,5838
1140,10/1/2018,Northwestern,Zambezi,2903
1141,10/1/2018,Southern,Chikankata,60
1142,10/1/2018,Southern,Choma,152
1143,10/1/2018,Southern,Gwembe,658
1144,10/1/2018,Southern,Kalomo,60
1145,10/1/2018,Southern,Kazungula,28
1146,10/1/2018,Southern,Livingstone,38
1147,10/1/2018,Southern,Mazabuka,28
1148,10/1/2018,Southern,Monze,39
1149,10/1/2018,Southern,Namwala,7
1150,10/1/2018,Southern,Pemba,118
1151,10/1/2018,Southern,Siavonga,161
1152,10/1/2018,Southern,Sinazongwe,4697
1153,10/1/2018,Southern,Zimba,70
1154,10/1/2018,Western,Kalabo,2588
1155,10/1/2018,Western,Kaoma,2002
1156,10/1/2018,Western,Limulunga,491
1157,10/1/2018,Western,Luampa,556
1158,10/1/2018,Western,Lukulu,1738
1159,10/1/2018,Western,Mitete,1121
1160,10/1/2018,Western,Mongu,1644
1161,10/1/2018,Western,Mulobezi,473
1162,10/1/2018,Western,Mwandi,23
1163,10/1/2018,Western,Nalolo,440
1164,10/1/2018,Western,Nkeyema,833
1165,10/1/2018,Western,Senanga,1294
1166,10/1/2018,Western,Sesheke,115
1167,10/1/2018,Western,Shang'ombo,420
1168,10/1/2018,Western,Sikongo,1059
1169,10/1/2018,Western,Sioma,128
1170,10/1/2018,NA,NA,8
1171,11/1/2018,Central,Chibombo,977
1172,11/1/2018,Central,Chisamba,314
1173,11/1/2018,Central,Chitambo,3175
1174,11/1/2018,Central,Itezhi-tezhi,202
1175,11/1/2018,Central,Kabwe,770
1176,11/1/2018,Central,Kapiri-Mposhi,3441
1177,11/1/2018,Central,Luano,569
1178,11/1/2018,Central,Mkushi,3014
1179,11/1/2018,Central,Mumbwa,261
1180,11/1/2018,Central,Ngabwe,80
1181,11/1/2018,Central,Serenje,2670
1182,11/1/2018,Central,Shibuyunji,11
1183,11/1/2018,Copperbelt,Chililabombwe,4222
1184,11/1/2018,Copperbelt,Chingola,4638
1185,11/1/2018,Copperbelt,Kalulushi,4243
1186,11/1/2018,Copperbelt,Kitwe,5861
1187,11/1/2018,Copperbelt,Luanshya,4747
1188,11/1/2018,Copperbelt,Lufwanyama,7590
1189,11/1/2018,Copperbelt,Masaiti,6283
1190,11/1/2018,Copperbelt,Mpongwe,3182
1191,11/1/2018,Copperbelt,Mufulira,4708
1192,11/1/2018,Copperbelt,Ndola,4322
1193,11/1/2018,Eastern,Chadiza,1340
1194,11/1/2018,Eastern,Chasefu,392
1195,11/1/2018,Eastern,Chipangali,2884
1196,11/1/2018,Eastern,Chipata,2182
1197,11/1/2018,Eastern,Kasenengwa,897
1198,11/1/2018,Eastern,Katete,618
1199,11/1/2018,Eastern,Lumezi,1219
1200,11/1/2018,Eastern,Lundazi,746
1201,11/1/2018,Eastern,Lusangazi,503
1202,11/1/2018,Eastern,Mambwe,1488
1203,11/1/2018,Eastern,Nyimba,495
1204,11/1/2018,Eastern,Petauke,841
1205,11/1/2018,Eastern,Sinda,634
1206,11/1/2018,Eastern,Vubwi,1955
1207,11/1/2018,Luapula,Chembe,4050
1208,11/1/2018,Luapula,Chienge,7455
1209,11/1/2018,Luapula,Chifunabuli,6933
1210,11/1/2018,Luapula,Chipili,3662
1211,11/1/2018,Luapula,Kawambwa,5830
1212,11/1/2018,Luapula,Lunga,1215
1213,11/1/2018,Luapula,Mansa,22001
1214,11/1/2018,Luapula,Milenge,5061
1215,11/1/2018,Luapula,Mwansabombwe,4578
1216,11/1/2018,Luapula,Mwense,9483
1217,11/1/2018,Luapula,Nchelenge,9814
1218,11/1/2018,Luapula,Samfya,7592
1219,11/1/2018,Lusaka,Chilanga,247
1220,11/1/2018,Lusaka,Chirundu,40
1221,11/1/2018,Lusaka,Chongwe,272
1222,11/1/2018,Lusaka,Kafue,97
1223,11/1/2018,Lusaka,Luangwa,196
1224,11/1/2018,Lusaka,Lusaka,1974
1225,11/1/2018,Lusaka,Rufunsa,724
1226,11/1/2018,Muchinga,Chama,2440
1227,11/1/2018,Muchinga,Chinsali,6740
